Name,Country,Year,Price,Rating,Rating Counter,Tastes
Château Léoville-Poyferré Saint-Julien AC 2ème Cru Classé,Frankreich,2012,94.95,4.3,36606,None
Château Péby Faugères Grand Cru St-Emilion AOC,Frankreich,2015,139.00,4.3,2202,"['76.7917%', '60.4453%', '15.9228%', '53.4731%']"
Château Péby Faugères Grand Cru St-Emilion AOC,Frankreich,2014,99.00,4.3,2202,"['76.7917%', '60.4453%', '15.9228%', '53.4731%']"
Château Pichon-Baron Pauillac AC 2ème Cru Classé,Frankreich,2017,145.00,4.4,40200,None
Château Rauzan-Ségla Margaux AC 2ème Cru Classé,Frankreich,2006,115.00,4.3,22002,None
Château Rauzan-Ségla Margaux AC 2ème Cru Classé,Frankreich,2017,79.95,4.3,22002,None
Domaine de Chevalier Pessac-Léognan Classé AOC,Frankreich,2017,64.95,4.2,25817,None
19 Crimes Red Wine California – Snoop Dog,USA,,14.95,3.7,29224,"['82.6035%', '48.6262%', '33.0833%', '59.112%']"
19 Crimes Red Wine California – Snoop Dog,USA,2021,14.95,3.7,29224,"['82.6035%', '48.6262%', '33.0833%', '59.112%']"
Aargau AOC Cuvée Finesse Wiler Trotte,Schweiz,2021,13.50,3.9,30,None
Aargau AOC Cuvée Finesse Wiler Trotte,Schweiz,2022,13.50,3.9,30,None
Aargau AOC Pinot Noir Besserstein,Schweiz,2020,19.95,3.5,64,"['3.67974%', '21.0719%', '12.7222%', '69.0163%']"
Aargau AOC Schinznacher Blauburgunder Auslese Pfauenauge,Schweiz,2022,13.50,3.3,68,"['12.625%', '23.8125%', '9.5625%', '70.5%']"
Abruzzen Montepulciano d'Abruzzo DOC Jorio Umani Ronchi,Italien,2020,14.50,3.6,12288,"['37.0712%', '41.1269%', '3.6799%', '63.351%']"
Abruzzo DOC Montepulciano Prope Velenosi Vini,Italien,2020,13.95,3.9,941,"['41.9104%', '43.2964%', '4.77005%', '62.6348%']"
Aglianico del Taburno DOCG La Fortezza,Italien,2019,18.50,3.9,1391,"['67.0151%', '44.844%', '22.5623%', '32.7586%']"
Aigle AOC Aigle Trois Tours,Schweiz,2022,16.95,3.7,145,"['23.6987%', '32.0541%', '16.6635%', '62.423%']"
Akkurat Vin de Pays Suisse Staatskellerei Zürich,Schweiz,2022,16.50,2.6,26,"['35.0385%', '41.6538%', '32.0385%', '39.5%']"
Alava Tempranillo Bodegas y Viñedos Artadi San Lazaro,Spanien,2017,93.00,3.6,5593,"['57.4378%', '39.8645%', '7.48571%', '40.2082%']"
Alava Tempranillo Bodegas y Viñedos Artadi San Lazaro,Spanien,2018,93.00,3.6,5593,"['57.4378%', '39.8645%', '7.48571%', '40.2082%']"
Alentejo Alicante Bouschet Herdade dos Grous Moon Harvested,Portugal,2020,47.00,4.3,6281,None
Alentejo CVRA Cuvée Quinta do Zambujeiro,Portugal,2019,21.50,3.8,663,"['68.3146%', '34.8051%', '14.686%', '39.049%']"
Alentejo DOC Revelado Herdade do Peso,Portugal,2019,14.95,4.1,481,"['62.5518%', '43.1782%', '22.4102%', '41.1475%']"
Alentejo DOC Três Ânforas Howard's Folly,Portugal,2019,19.95,4.0,27,"['70.6837%', '44.8258%', '17.0663%', '49.2311%']"
Alentejo DOC Três Ânforas Howard's Folly,Portugal,2020,19.95,4.0,27,"['70.6837%', '44.8258%', '17.0663%', '49.2311%']"
Alentejo Herdade do Peso Parcelas Tinto,Portugal,2018,46.00,3.8,26893,None
Alentejo Herdade dos Grous Tinto,Portugal,2021,21.50,4.0,32650,None
Alentejo Herdade dos Grous Tinto Reserva,Portugal,2019,53.00,4.2,4591,None
Algarve CVA Tato Quinta dos Sentidos,Portugal,2018,33.00,4.2,231,"['68.4551%', '42.9333%', '0px', '46.7833%']"
Algarve CVA Tato Quinta dos Sentidos,Portugal,2019,33.00,4.2,231,"['68.4551%', '42.9333%', '0px', '46.7833%']"
Aloxe-Corton 1er Cru 6x 75cl,Frankreich,2023,269.70,4.1,2146,"['36.0443%', '27.8294%', '4.20385%', '62.4589%']"
Aloxe-Corton 1er Cru les Fournières 6x 75cl,Frankreich,2023,315.00,4.2,1377,"['33.2627%', '23.0708%', '3.66909%', '62.7752%']"
Alsace AOC Pinot Noir Résonance Aimé Stentz,Frankreich,2020,22.50,3.8,42,"['17.5%', '17.5%', '0px', '69.125%']"
Alto Adige DOC Lagrein Kellerei Kaltern - Caldaro,Italien,2021,17.50,3.7,4227,"['59.0551%', '40.3783%', '17.2858%', '35.8934%']"
Alto Adige DOC Lagrein Kellerei Kaltern - Caldaro,Italien,2022,17.50,3.7,4227,"['59.0551%', '40.3783%', '17.2858%', '35.8934%']"
Alto Adige DOC Lagrein Riserva Castel Ringberg Elena Walch,Italien,2020,59.95,4.2,3296,"['63.1877%', '44.5368%', '18.0681%', '35.3948%']"
Amancaya Bodegas Caro Mendoza,Argentinien,2019,19.95,4.0,11774,"['76.2969%', '47.0988%', '6.76552%', '42.986%']"
Amarone Classico della Valpolicella DOCG Vaio Armaron Serego Alighieri Masi Agricola,Italien,2015,59.50,4.3,11150,"['85%', '26.2692%', '47.9529%', '24.1283%']"
Amarone della Valpolicella Classico DOC Campolongo di Torbe Masi,Italien,2012,136.00,4.5,4770,"['85%', '26.8208%', '49.6013%', '23.3027%']"
Amarone della Valpolicella Classico DOCG Mai dire Mai Pasqua,Italien,2012,120.00,4.3,221,"['85%', '31.2125%', '47.8574%', '28.9576%']"
Amarone della Valpolicella Classico DOC Mazzano Masi Agricola,Italien,2013,135.00,4.5,3541,"['85%', '32.6242%', '46.8871%', '27.1035%']"
Amarone della Valpolicella DOC Cuvée Azienda Agricola Zanoni,Italien,2013,53.00,4.1,926,"['85%', '26.0463%', '46.606%', '20.9701%']"
Amarone della Valpolicella DOCG Riserva di Costasera,Italien,2016,48.50,4.3,6104,"['85%', '26.2166%', '49.2651%', '23.9502%']"
"Amarone Valp. Villa Borghetti, 2018",Italien,2018,30.90,4.3,190,"['85%', '22.3253%', '48.7718%', '24.217%']"
Apulien Castel del Monte doc Riserva Cappellaccio Rivera,Italien,2015,15.95,3.6,1866,"['83.4638%', '46.4542%', '23.5124%', '28.9895%']"
Apulien Castel del Monte doc Riserva Cappellaccio Rivera,Italien,2016,15.95,3.6,1866,"['83.4638%', '46.4542%', '23.5124%', '28.9895%']"
Apulien Castel del Monte DOC Rupìcolo Rivera,Italien,2021,9.95,3.5,1759,"['76.3716%', '42.1803%', '24.9216%', '31.9306%']"
Apulien DOC Aglianico Rivera,Italien,2016,15.95,3.6,1866,"['83.4638%', '46.4542%', '23.5124%', '28.9895%']"
Apulien DOP Masca del Tacco Primitivo Manduria Riserva Piano Chiuso,Italien,2016,49.00,4.2,4125,None
Apulien DOP Primitivo Manduria Riserva Piano Chiuso Masca del Tacco,Italien,2019,49.00,4.2,4125,None
Apulien IGP Vespa Nero di Troia Helena,Italien,2015,85.00,4.3,300,"['85%', '43.446%', '23.6809%', '22.2286%']"
Apulien Zonin Primitivo Borgo Sanleo,Italien,2021,8.95,3.6,2210,"['60.285%', '18.3283%', '36.6563%', '13.5783%']"
Baboso Negro Borja Pérez Ignios Orígenes,Spanien,2018,52.00,4.0,526,"['62.2778%', '43.5159%', '8.23899%', '55.0757%']"
Baden QbA Neuweierer Pinot Noir Schloss Neuweier,Deutschland,2019,22.50,3.5,151,"['5.57436%', '21.1185%', '0px', '70.8524%']"
Balearen DO Finca Biniagual Negre Bodegas Biniagual,Spanien,2018,18.50,4.0,526,"['59.4311%', '40.1656%', '20.0922%', '41.9186%']"
Balearen DO Gran Verán Bodegas Biniagual,Spanien,2018,48.00,4.3,1369,"['66.163%', '42.9811%', '17.0496%', '44.2022%']"
Balearen DO Gran Verán Bodegas Biniagual,Spanien,2019,48.00,4.3,1369,"['66.163%', '42.9811%', '17.0496%', '44.2022%']"
Barbaresco DOCG Roca de la Selva Fontanafredda,Italien,2016,39.90,4.1,253,"['60.1142%', '76.2913%', '5.68307%', '85%']"
Barbera d'Alba DOC Bertu Angelo Negro,Italien,2020,34.50,4.0,344,"['60.4233%', '27.7026%', '9.52257%', '54.3928%']"
Barbera d'Alba DOC Costa Bruna P. Colla,Italien,2021,19.90,3.8,998,"['53.4479%', '22.2816%', '0px', '63.9904%']"
Barbera d'Alba DOC Superiore Tenuta Cappallotto,Italien,2022,13.50,3.5,1014,"['52.9212%', '24.9485%', '14.0101%', '63.6937%']"
Barbera d'Asti DOCG Gelsomora Cossetti,Italien,2022,14.50,3.9,369,"['56.8661%', '35.8331%', '6.83861%', '61.7475%']"
Barbera d'Asti Superiore DOCG Barbera La Vigna Vecchia Cossetti,Italien,2020,15.50,4.1,3554,"['52.4756%', '23.3359%', '11.8975%', '57.5371%']"
Barbera d'Asti Superiore DOCG Rubigo Baldi,Italien,2020,16.50,3.7,184,"['55.6532%', '16.8508%', '0px', '50.2419%']"
Barbera Monferrato La Monferrina Araldica DOC,Italien,2021,6.95,2.8,57,"['42.5%', '38.3657%', '67.5%']"
Bardolino Classico DOC Frescaripa Masi,Italien,2022,11.95,3.5,6312,"['49.4421%', '33.0544%', '15.9278%', '34.4018%']"
Bardolino DOC Classico i Filari del Nino Zeni,Italien,2021,12.50,3.7,364,"['63.5221%', '35.7914%', '20.9478%', '30.8111%']"
Barolo del Comune die Monforte d'Alba DOCG Fonatafredda,Italien,2013,39.90,4.2,1729,"['61.1722%', '77.8001%', '3.38514%', '78.711%']"
Barolo DOCG Fontanafredda Riserva,Italien,2011,115.00,4.2,2652,"['66.2026%', '71.1237%', '5.34651%', '81.4453%']"
Barolo DOCG Mirafiore,Italien,2014,55.00,4.1,4643,"['62.7269%', '76.3486%', '2.54829%', '83.8799%']"
Barolo DOCG Mirafiore Lazzarito,Italien,2013,85.00,4.2,1987,"['65.1853%', '74.8894%', '4.82279%', '83.484%']"
Barolo DOCG Nebbiolo Cannubi Borgogno,Italien,2013,105.00,4.1,3477,"['64.0044%', '75.5009%', '4.60686%', '80.7743%']"
Barolo DOCG Prunotto,Italien,2020,41.95,4.0,28268,None
Barolo DOCG Tenuta Cappallotto Sori Paradiso,Italien,2019,31.50,3.4,363,"['66.0096%', '81.3157%', '0px', '82.6066%']"
Barossa Shiraz 100 Year Old Vines Château Tanunda,Australien,2018,95.00,4.2,109,"['85%', '43.4649%', '14.2442%', '42.4418%']"
Barossa Valley Explorer Marananga Shiraz BIN 150 - Shiraz Grenache Mataro BIN 138 Penfolds 2x75cl,Australien,2018,115.00,4.0,8961,"['85%', '46.7448%', '12.6968%', '43.2755%']"
Barossa Valley Peter Lehmann Hill & Valley Shiraz,Australien,2021,16.50,3.6,1297,"['84.0737%', '47.8395%', '9.28553%', '44.3669%']"
Barossa Valley Peter Lehmann Hill & Valley Shiraz,Australien,2020,16.50,3.6,1297,"['84.0737%', '47.8395%', '9.28553%', '44.3669%']"
Barossa Valley Shiraz Loechel Powell & Son,Australien,2016,99.00,4.0,1378,"['85%', '44.0488%', '12.3915%', '43.2712%']"
Basel-Landschaft AOC Benkemer Pinot Noir,Schweiz,2020,16.50,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Basel-Landschaft AOC Kluser Burgeweg Pinot Noir,Schweiz,2021,14.50,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Basel-Landschaft AOC Maispracher Auslese Buess Weinbau,Schweiz,2019,18.95,3.7,36,"['0px', '15.4932%', '0px', '78.1757%']"
Basel-Landschaft AOC Maispracher Sunneburg,Schweiz,2021,15.50,3.7,36,"['0px', '15.4932%', '0px', '78.1757%']"
Basel-Landschaft AOC Pinot Noir Barrique Classic Klushof,Schweiz,2018,28.00,3.9,114,"['24.0261%', '24.5261%', '3.5%', '49.0478%']"
Basel-Landschaft AOC Pinot Noir Barrique Classic Klushof,Schweiz,2022,28.00,3.9,114,"['24.0261%', '24.5261%', '3.5%', '49.0478%']"
Basel-Landschaft AOC Pinot Noir Schalberger Klushof,Schweiz,2018,14.95,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Basel-Landschaft AOC Pinot Noir Schalberger Klushof,Schweiz,2022,14.95,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Basel-Landschaft AOC Primus B Pinot Noir,Schweiz,2021,11.50,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Basel-Landschaft AOC Primus B Pinot Noir,Schweiz,2022,11.50,3.8,143,"['14.4419%', '20.5988%', '0px', '66.3799%']"
Beaulieu Vineyard Cabernet Sauvignon Napa Valley,USA,2018,54.95,3.9,19280,"['84.9151%', '51.9826%', '9.34554%', '52.5361%']"
Beaulieu Vineyard Rutherford Reserve Cabernet Sauvignon Napa Valley,USA,2019,89.95,4.4,13866,None
"Beaumes de Venise AOP Cuvée Yvon Soard, Fenouillet 6x 75cl",Frankreich,2022,105.00,3.7,253,"['67.2985%', '55.653%', '0px', '52.7146%']"
Beaune 1er Cru Clos des Ursules Monopole 6x 75cl,Frankreich,2023,417.00,4.1,2427,None
Beaune 1er Cru Les Cent-Vignes 6x 75cl,Frankreich,2023,351.00,4.0,839,None
Beaune du Château Domaine Bouchard Père et Fils AOC,Frankreich,2021,39.95,4.1,13421,"['33.0105%', '24.3481%', '2.83129%', '62.0978%']"
Bielersee AOC Pinot Noir Auberson & Fils,Schweiz,2022,19.95,3.4,133,"['9.09697%', '21.6061%', '10.6818%', '68.497%']"
Bierzo DO Las Lamas Descendientes de J. Palacios,Spanien,2017,108.00,4.3,1340,"['51.6062%', '42.3036%', '9.74887%', '62.2055%']"
Bierzo DO Las Lamas Descendientes de J. Palacios,Spanien,2014,108.00,4.3,1340,"['51.6062%', '42.3036%', '9.74887%', '62.2055%']"
Bio Parcelle 982 Gamay Grand Cru Collection Nature Domaine de la Ville,Schweiz,2019,23.95,3.7,168,"['23.8192%', '5%', '0px', '73.4255%']"
Bio Valais AOC Pinot Noir Cuvée Espace Cave du Rhodan,Schweiz,2023,22.95,3.9,54,"['0px', '17.5%', '3.75%', '73.4718%']"
Bio Vin de Pays des Trois Lacs Divico Caves de la Béroche,Schweiz,2020,19.95,2.7,79,"['30%', '0px', '42.5%']"
Bobal Utiel Cepas Viejas,Spanien,2015,12.95,3.8,5777,"['58.1313%', '42.7368%', '13.2127%', '44.0096%']"
Bolgheri DOC Il Bruciato Tenuta Guado al Tasso,Italien,2022,26.50,4.1,85079,None
Bolgheri DOC Ornellaia Tenuta dell'Ornellaia,Italien,2019,249.00,4.6,115576,None
Bolgheri DOC Superiore Cabernet Franc Fattoria Casa di Terra,Italien,2016,98.00,4.2,1126,"['63.5792%', '67.0288%', '16.6854%', '55.6602%']"
Bolgheri DOC Superiore Cabernet Sauvignon Maronea Fattoria Casa di Terra,Italien,2019,53.50,4.2,1126,"['63.5792%', '67.0288%', '16.6854%', '55.6602%']"
Bolgheri Rosso DOC Merlot Mosaico Fattoria Casa di Terra,Italien,2021,31.50,4.0,1868,"['66.1594%', '65.01%', '13.5467%', '54.749%']"
Bolgheri Rosso DOC Moreccio Fattoria Casa di Terra,Italien,2022,19.50,3.8,6095,"['64.8301%', '64.7067%', '7.10042%', '55.4147%']"
Bordeaux AOC La Grolet Côte Bourg Origines Famille Hubert Vignerons,Frankreich,2020,14.95,3.6,2465,"['62.476%', '60.6951%', '0px', '66.1731%']"
Bordeaux AOC La Grolet Côte Bourg Origines Famille Hubert Vignerons,Frankreich,2021,14.95,3.6,2465,"['62.476%', '60.6951%', '0px', '66.1731%']"
Bordeaux rouge Chateaux Tour de Bonnet,Frankreich,2018,11.50,3.5,683,"['64.5938%', '57.7849%', '8.37083%', '62.9391%']"
Bordeaux supérieur AOC Château Leroy-Beauval,Frankreich,2015,17.50,3.8,355,"['64.9929%', '58.1794%', '0px', '62.7825%']"
Bourgogne AOC Pinot Noir Mercurey Les Montelons Domaine Adélie,Frankreich,2022,26.50,3.9,1866,"['27.9937%', '21.6476%', '0.988993%', '65.8459%']"
Brindisi DOC Susumaniello Oltremé Tenute Rubino,Italien,2018,17.50,3.9,5106,None
Brunello die Montalcino DOCG Riserva Altesino,Italien,2012,99.00,4.3,889,"['50.5418%', '53.6636%', '6.42978%', '60.2481%']"
Brunello di Montalcino DOCG Altesino,Italien,2017,55.00,4.2,25005,None
Brunello di Montalcino DOCG Val di Suga,Italien,2019,29.95,4.0,24095,"['46.98%', '58.2731%', '4.10044%', '64.3885%']"
Burgenland Cuvée Reserve Edition Peter Keller Weingut Strehn,Österreich,2018,29.95,3.2,198,"['38.2864%', '45.8182%', '22.4091%', '78.8591%']"
Burgenland Cuvée X Unplugged Hannes Reeh,Österreich,2016,54.00,4.3,679,"['49.1154%', '50.7385%', '33%', '67.1308%']"
Burgenland Cuvée X Unplugged Hannes Reeh,Österreich,2019,54.00,4.3,679,"['49.1154%', '50.7385%', '33%', '67.1308%']"
Burgenland Cuvée X Unplugged Hannes Reeh,Österreich,2015,54.00,4.3,679,"['49.1154%', '50.7385%', '33%', '67.1308%']"
Burgenland Merlot Haus & Hof Hannes Reeh,Österreich,2020,11.95,3.7,723,"['44.3352%', '26.5043%', '24.0213%', '42.6094%']"
Burgenland Merlot Unplugged Hannes Reeh,Österreich,2018,27.95,4.1,2928,"['50.5033%', '22.8455%', '29.8481%', '43.1413%']"
Burgenland The Peak of Glory Scheiblhofer,Österreich,2020,28.50,4.2,1188,"['50.3599%', '32.9447%', '28.207%', '53.1467%']"
Burgenland The Peak of Glory Scheiblhofer,Österreich,2021,28.50,4.2,1188,"['50.3599%', '32.9447%', '28.207%', '53.1467%']"
Cabernet Sauvignon Alpha Omega Napa Valley Nef Family,USA,2018,16.90,4.4,4069,"['84.5305%', '51.2239%', '6.31486%', '52.116%']"
Cabernet Sauvignon Bin 707 South Australia Penfolds,Australien,2018,475.00,4.5,6498,"['67.0109%', '55.477%', '10.6801%', '52.0638%']"
Cabernet Sauvignon Califirnia Golden State Vintners,USA,,6.25,3.3,181,"['85%', '67.5%', '0px', '42.5%']"
Cabernet Sauvignon California Beringer Vineyards,USA,2019,59.00,3.7,39181,"['85%', '52.7225%', '13.9572%', '42.781%']"
Cabernet Sauvignon Chile Gato Negro,Chile,2021,7.50,3.4,39382,"['63.7321%', '45.1454%', '18.1938%', '42.8539%']"
Cabernet Sauvignon Coonawarra Black Label Wynns Estate,Australien,2019,29.95,3.9,10280,None
Cabernet Sauvignon Coonawarra John Riddoch Limited Release Wynns Estate,Australien,2019,100.00,4.3,3084,None
Cabernet Sauvignon Napa Valley Beringer Vineyards,USA,2016,149.00,4.3,297,"['85%', '52.3363%', '14.3568%', '51.3156%']"
Cabernet Sauvignon Napa Valley Buccella,USA,2013,179.00,4.6,3946,"['85%', '52.4307%', '15.0873%', '51.329%']"
Cabernet Sauvignon Ojo de Agua Dieter Meier,Argentinien,2021,18.95,3.9,809,"['65.4556%', '54.7955%', '13.318%', '43.4112%']"
Cabernet Sauvignon South Australia Grange Penfolds,Australien,2018,680.00,4.2,15702,"['66.6789%', '54.6279%', '10.2936%', '51.3604%']"
Cabernet Sauvignon South Australia Grange Penfolds,Australien,2017,680.00,4.2,15702,"['66.6789%', '54.6279%', '10.2936%', '51.3604%']"
Cabernet Sauvignon XTRA CAB Unrated Wine,Chile,2020,15.95,3.9,645,"['77.3288%', '50.9653%', '4.3733%', '45.8303%']"
Cabernet Shiraz Penfolds Bin 8,Australien,2019,28.95,3.8,11166,"['85%', '47.2875%', '10.1643%', '43.6164%']"
"Cairanne AOP Vieilles Vignes , Brusset 6x 75cl",Frankreich,2022,87.00,3.7,490,"['68.5484%', '51.8948%', '11.0659%', '56.1866%']"
Calchaqui Malbec Auténtico Colomé,Argentinien,2020,28.00,4.1,10151,None
California Cabernet Sauvignon Joel Gott,USA,2021,19.50,3.9,67916,"['85%', '49.7576%', '8.30381%', '43.0911%']"
Campania DOC Lacryma Christi del Vesuvio Rosso Mastroberardino,Italien,2022,18.00,3.6,4289,"['72.9907%', '39.6815%', '19.1435%', '36.6163%']"
Campania IGT Sirica Feudi di San Gregorio,Italien,2015,24.00,3.7,780,"['80.1844%', '48.1893%', '22.036%', '34.5724%']"
Cannonau di Sardegna DOC Caposardo Deaddis,Italien,2020,19.50,3.8,230,"['67.6341%', '37.5083%', '0px', '43.0132%']"
Cannonau di Sardegna DOC Tartaruga Meloni,Italien,2021,15.50,3.5,664,"['58.8396%', '47.3844%', '5.92924%', '47.3443%']"
Carignano del Sulcis DOC Cardanera Argiolas,Italien,2022,17.95,4.1,1796,"['80.3545%', '44.9381%', '23.8233%', '34.682%']"
Carignano DOC Riserva Rocca Rubia Cantina di Santadi,Italien,2021,21.95,4.0,23906,None
Carmenere Chile Gato Negro,Chile,2022,7.50,3.3,21222,"['59.9232%', '33.9436%', '17.4225%', '41.3086%']"
Carmenère Cordillera Miguel Torres,Chile,2020,22.90,3.9,6650,None
Castilla y Leon El Regajal Galia Clos Santuy,Spanien,2015,89.00,4.3,174,"['67.3996%', '48.309%', '0px', '46.9188%']"
Catalogna Mas Vilella Negre Acústic Celler,Spanien,2020,22.50,3.9,8840,None
Catalogna Mas Vilella Negre Acústic Celler,Spanien,2021,22.50,3.9,8840,None
Chablais AOC Gamay Bex,Schweiz,2022,14.95,3.3,43,"['17.5%', '0px', '0px', '80%']"
Chablais AOC Merlot Apicius Vieilles Vignes Hammel,Schweiz,2014,38.00,3.7,1343,"['55.8188%', '25.0624%', '15.9645%', '20.6661%']"
Chablais AOC Villeneuve La Violette La Viticole Villeneuve,Schweiz,2021,13.95,3.5,30,"['17.5%', '0px', '0px', '80%']"
Chambertin Grand Cru Cuvée Heritiers Latour 3x 75cl,Frankreich,2023,1'077.00,4.3,823,"['40.2015%', '34.7811%', '17.743%', '68.2829%']"
Chambolle-Musigny 1er Cru Les Amoureuses 3x 75cl,Frankreich,2023,897.00,4.5,1692,"['43.3371%', '31.7257%', '17.2009%', '69.658%']"
Chambolle-Musigny 1er Cru Les Charmes 6x 75cl,Frankreich,2023,630.00,4.2,1062,"['44.727%', '35.8663%', '14.4619%', '71.1562%']"
Chambolle-Musigny AOC Les Cras Domaine Antonin Guyon,Frankreich,2022,69.95,4.2,1163,"['39.8996%', '32.892%', '4.25604%', '70.9291%']"
Chambolle-Musigny Vielles Vignes 6x 75cl,Frankreich,2023,405.00,4.0,1514,"['38.2286%', '30.7891%', '11.3671%', '68.5234%']"
Chambulle-Musigny 1er Cru Les Baudes 6x 75cl,Frankreich,2023,654.00,4.1,333,"['46.4936%', '41.5154%', '11.0679%', '66.8001%']"
Chappelle-Chambertin Grand Cru 6x 75cl,Frankreich,2023,1'470.00,4.3,26,"['42.5%', '30%', '22.3507%', '80.3396%']"
Charmes-Chambertin Grand Cru Aux Mazoyères 6x 75cl,Frankreich,2023,1'074.00,4.5,115,"['49.7584%', '30.0265%', '4.17248%', '73.9057%']"
Château Beauregard Pomerol AOC,Frankreich,2018,74.95,4.2,8375,"['73.1578%', '55.4083%', '8.47892%', '52.8601%']"
Château Beauregard Pomerol AOC,Frankreich,2019,69.95,4.2,8375,"['73.1578%', '55.4083%', '8.47892%', '52.8601%']"
Château Beauregard Pomerol AOC,Frankreich,2020,69.95,4.2,8375,"['73.1578%', '55.4083%', '8.47892%', '52.8601%']"
Château Beauregard Pomerol AOC,Frankreich,2016,84.95,4.2,8375,"['73.1578%', '55.4083%', '8.47892%', '52.8601%']"
Château Beau-Séjour Bécot Saint-Emilion 1er Grand Cru Classé B AOC,Frankreich,2020,69.95,4.3,12798,"['72.452%', '54.6703%', '10.2438%', '52.7741%']"
Château Beau-Séjour Bécot Saint-Emilion 1er Grand Cru Classé B AOC 6x 75cl,Frankreich,2022,447.00,4.3,12798,"['72.452%', '54.6703%', '10.2438%', '52.7741%']"
Château Belgrave Haut-Médoc AC 5ème Cru Classé,Frankreich,2019,39.95,4.0,16952,None
Château Belgrave Haut-Médoc AC 5ème Cru Classé 6x 75cl,Frankreich,2022,165.00,4.0,16952,None
Château Branaire-Ducru Saint-Julien AC 4ème Cru Classé 6x 75cl,Frankreich,2022,309.00,4.1,25207,None
Château Brane-Cantenac Margaux AC 2ème Cru Classé,Frankreich,2020,74.95,4.2,25500,"['60.7923%', '62.7074%', '6.91205%', '70.6644%']"
Château Brondelle Graves AC,Frankreich,2018,17.50,3.9,1010,"['74.6609%', '69.9339%', '1.98449%', '69.5167%']"
Château Brondelle Graves AC,Frankreich,2020,14.95,3.9,1010,"['74.6609%', '69.9339%', '1.98449%', '69.5167%']"
Château Brondelle Graves AC 6x 75cl,Frankreich,2022,75.00,3.9,1010,"['74.6609%', '69.9339%', '1.98449%', '69.5167%']"
Château Brondelle Graves AC,Frankreich,2017,17.50,3.9,1010,"['74.6609%', '69.9339%', '1.98449%', '69.5167%']"
Château Calon-Ségur Saint-Estèphe AC 3ème Cru Classé,Frankreich,2020,119.00,4.3,29066,None
Château Calon-Ségur Saint-Estèphe AC 3ème Cru Classé 6x 75cl,Frankreich,2022,768.00,4.3,29066,None
Château Canon La Gaffelière 1er Grand Cru Classé B St-Emilion AOC,Frankreich,2019,74.95,4.3,12698,"['72.6066%', '54.0838%', '13.0078%', '50.0983%']"
Château Canon La Gaffelière 1er Grand Cru Classé B St-Emilion AOC,Frankreich,2020,82.50,4.3,12698,"['72.6066%', '54.0838%', '13.0078%', '50.0983%']"
Château Canon La Gaffelière 1er Grand Cru Classé B St-Emilion AOC 6x 75cl,Frankreich,2022,495.00,4.3,12698,"['72.6066%', '54.0838%', '13.0078%', '50.0983%']"
Château Canon La Gaffelière 1er Grand Cru Classé B St-Emilion AOC,Frankreich,2017,89.95,4.3,12698,"['72.6066%', '54.0838%', '13.0078%', '50.0983%']"
Château Canon Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2019,159.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Canon Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2020,199.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Canon Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2017,97.50,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Caroline Moulis-en-Médoc AC,Frankreich,2018,17.95,3.7,1449,"['63.5049%', '61.3897%', '4.56468%', '65.4095%']"
Château Caroline Moulis-en-Médoc AC,Frankreich,2017,17.50,3.7,1449,"['63.5049%', '61.3897%', '4.56468%', '65.4095%']"
Château Caroline Moulis-en-Médoc AC 6x 75cl,Frankreich,2022,87.00,3.7,1449,"['63.5049%', '61.3897%', '4.56468%', '65.4095%']"
Château Charmail Haut-Médoc AOC,Frankreich,2017,23.50,3.8,9728,None
Château Chauvin Saint-Emilion AOC Grand cru classé,Frankreich,2015,46.95,4.0,3688,"['72.4923%', '56.6896%', '8.82249%', '51.7189%']"
Château Clément Pichon Haut-Médoc AC,Frankreich,2019,24.95,3.9,5198,None
Château Clerc Milon Pauillac AC 5ème Cru Classé 6x 75cl,Frankreich,2022,501.00,4.2,22009,"['73.0213%', '74.2627%', '7.52367%', '72.7839%']"
Château Clinet Pomerol AC,Frankreich,2018,99.95,4.3,12963,None
Château Clinet Pomerol AC,Frankreich,2020,99.95,4.3,12963,None
Château Clos Fourtet Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2018,119.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Clos Fourtet Saint-Emilion AC 1er Grand Cru Classé B,Frankreich,2020,115.00,4.3,896,"['59.5941%', '46.6925%', '6.14086%', '46.3262%']"
Château Cos d'Estournel Saint-Estèphe AC 2ème Cru Classé,Frankreich,2018,209.00,4.0,9574,None
Château Cos d'Estournel Saint-Estèphe AC 2ème Cru Classé,Frankreich,2020,215.00,4.0,9574,None
