Name,Country,Year,Price,Rating,Rating Counter,Tastes
Rioja Tempranillo Prado Enea Gran Reserva Muga,Spanien,2014,79.00,4.4,25202,"['65.0378%', '61.7624%', '9.90665%', '62.0466%']"
Ripasso della Valpolicella DOC Superiore Conte di Valle Palazzo Maffei,Italien,2017,18.95,3.9,2008,"['77.3206%', '27.3576%', '38.272%', '23.0093%']"
Roero DOCG Nebbiolo Prachiosso Angelo Negro,Italien,2020,24.50,3.9,1829,"['55.7729%', '72.7056%', '5.55757%', '79.1141%']"
Roero Riserva DOCG Nebbiolo Sudisfá Angelo Negro,Italien,2018,47.50,4.1,1056,None
Romanée-Saint-Vivant Grand Cru Les Quatre Journaux 3x 75cl,Frankreich,2023,1'767.00,4.4,804,"['44.2401%', '33.5382%', '22.4459%', '71.4671%']"
Rosso del Veronese IGT Campofiorin Masi,Italien,2019,13.95,3.7,74703,"['63.9893%', '38.3726%', '18.2804%', '27.6079%']"
Rosso di Montalcino DOC Altesino,Italien,2019,22.00,3.9,4225,None
Rosso di Montalcino DOC Campo ai Sassi,Italien,2020,21.95,3.6,9487,"['43.5005%', '42.7888%', '5.7268%', '49.0473%']"
Rosso di Montalcino DOC Campo ai Sassi,Italien,2022,21.95,3.6,9487,"['43.5005%', '42.7888%', '5.7268%', '49.0473%']"
Rosso di Montalcino DOC Sangiovese Val di Suga,Italien,2020,22.95,3.7,4396,"['45.7081%', '41.6376%', '7.83337%', '50.7441%']"
Rosso di Motalcino DOC Banfi,Italien,2021,19.00,3.7,35673,None
Rosso Veneto IGT Soler De Stefani,Italien,2020,23.95,4.2,3855,None
Rosso Veronese IGT Picaie Cecilia Beretta,Italien,2015,19.90,4.1,1887,"['66.173%', '43.4503%', '25.1155%', '29.447%']"
Rouge d'Alsace Pinot Noir Cuvée di Vicus Romain Aimé Stentz,Frankreich,2020,29.50,4.1,102,None
Saint-Emilion Grand Cru AOC Château Grand Mayne,Frankreich,2017,42.50,4.2,7454,None
Saint-Estèphe AC Château Le Boscq,Frankreich,2020,32.50,3.9,6448,None
Saint-Estèphe AC Château Le Boscq,Frankreich,2021,25.50,3.9,6448,None
Saint-Estèphe AC Château Le Boscq 6x 75cl,Frankreich,2022,149.70,3.9,6448,None
Saint-Estèphe AC Château Tour des Termes,Frankreich,2020,27.50,4.0,5024,"['75.7627%', '75.911%', '6.548%', '73.6389%']"
Saint-Estèphe AC Château Tour des Termes 6x 75cl,Frankreich,2022,137.70,4.0,5024,"['75.7627%', '75.911%', '6.548%', '73.6389%']"
Saint-Joseph AOC Alexandrins,Frankreich,2020,24.95,4.0,691,"['72.2988%', '48.2031%', '1.31818%', '52.751%']"
Saint-Joseph AOC E. Guigal,Frankreich,2020,32.95,3.8,8130,"['74.5545%', '50.155%', '4.69377%', '54.8555%']"
"Saint-Joseph AOP Clos de la Ribaudy, Julien Barge 6x 75cl",Frankreich,2022,173.70,4.2,133,"['67.8773%', '52.2886%', '4.09318%', '62.3205%']"
"Saint-Joseph AOP Clos des Martinets, Barge",Frankreich,2017,29.95,3.7,182,"['76.907%', '54.9015%', '11.344%', '56.0474%']"
"Saint-Joseph AOP La Cotte Sud, Courbis 6x 75cl",Frankreich,2022,249.00,4.2,109,"['74.9688%', '54.6146%', '14.6997%', '54.158%']"
Saint-Joseph AOP Les Royes Domaine Courbis,Frankreich,2018,37.50,4.2,1187,"['74.735%', '46.4339%', '13.4622%', '53.3166%']"
Saint-Joseph AOP Les Royes Domaine Courbis 6x 75cl,Frankreich,2022,209.70,4.2,1187,"['74.735%', '46.4339%', '13.4622%', '53.3166%']"
Saint-Julien AC Château du Glana,Frankreich,2020,31.95,3.9,9300,None
Saint-Julien AC Château du Glana 6x 75cl,Frankreich,2022,155.70,3.9,9300,None
Saint-Julien AC Château Langoa-Barton 3ème Cru Classé,Frankreich,2020,54.95,4.2,12981,None
Saint-Julien AOC 4ème Cru Classé Château Branaire-Ducru,Frankreich,2017,64.95,4.1,25207,None
Saint-Julien AOC Château Gloria,Frankreich,2011,37.50,4.1,31063,None
Saint-Julien AOC Château Saint-Pierre 4ème Cru Classé,Frankreich,2016,72.50,4.1,9701,None
Saint-Julien AOC Château Saint-Pierre 4ème Cru Classé,Frankreich,2017,57.50,4.1,9701,None
Salento IGT Negroamaro Filari De Sant'Antoni Hisotelaray - Libera Terra,Italien,2021,12.50,3.4,260,"['85%', '47.5304%', '19.535%', '28.4953%']"
Salento IGT Negroamaro Renata Fonte Hisotelaray - Libera Terra Bio,Italien,2020,19.50,3.7,190,"['82.4624%', '43.939%', '25.6455%', '27.3732%']"
Salento IGT Primitivo Antò Hisotelaray - Libera Terra Bio,Italien,2022,16.50,4.0,88,"['55.0393%', '45.8399%', '40.7921%', '36.882%']"
Salento IGT Primitivo Eremo delle Fate Rosso Vinosia,Italien,2022,12.50,3.9,497,"['61.0891%', '18.0946%', '48.4109%', '13.0565%']"
Salento Rosso IGT Negroamaro Orus Vinosia,Italien,2021,11.50,3.6,5081,"['67.4009%', '23.6618%', '46.3544%', '12.1823%']"
Salice Salentino DOP Luccarelli,Italien,2021,12.50,3.8,496,"['74.0188%', '40.5402%', '29.5313%', '28.0563%']"
Salice Salento Riserva Donna Lisa Leone de Castris,Italien,2015,29.90,3.9,1028,"['83.1707%', '40.8162%', '23.9626%', '25.5062%']"
Salta Gran Corte Amalaya,Argentinien,2019,20.95,3.8,5781,"['67.2359%', '35.9382%', '19.4072%', '37.6609%']"
Salta Gran Corte Amalaya,Argentinien,2021,20.95,3.8,5781,"['67.2359%', '35.9382%', '19.4072%', '37.6609%']"
Salta Malbec Altura Máxima Colomé,Argentinien,2017,129.00,4.4,2409,"['69.5121%', '37.3138%', '18.9614%', '39.5193%']"
Sancerre Rouge Pinot Noir Le Comte de Charme Laporte,Frankreich,2020,22.95,3.6,134,"['4.42822%', '7.53961%', '54.1683%']"
Sangiovese di Romagna DOC Appassimento Galante,Italien,2022,9.95,4.0,62,"['67.5%', '43.4%', '8.5%', '19%']"
Sardinien DOC Argiolas Monica Superiore Iselis,Italien,2019,24.50,4.0,2612,"['76.024%', '43.9693%', '26.7657%', '30.6692%']"
Schaffhausen AOC Cabernet Merlot Weingut Lindenhof,Schweiz,2020,23.95,3.9,93,None
Schaffhausen AOC Hallauer Pinot Noir Sommerglut,Schweiz,2018,14.50,3.3,399,"['0px', '23.0543%', '0px', '70.6779%']"
Schaffhausen AOC Pinot Noir Lindenhof,Schweiz,2020,24.95,3.8,61,"['22.7149%', '31.2061%', '12.0482%', '57.7368%']"
Seña Valle de Acongagua Viña Seña,Chile,2020,129.00,3.3,4059,None
Sforzato di Valtellina DOCG Casa Vinicola Pietro Nera,Italien,2017,44.50,4.1,2275,"['67.6026%', '68.1523%', '12.4937%', '65.425%']"
Shiraz/Cabernet Sauvignon Australia Bin 389 Penfolds,Australien,2019,74.95,4.3,38554,"['85%', '46.9711%', '11.8391%', '42.9607%']"
Shiraz/Cabernet Sauvignon Koonunga Hill Penfolds,Australien,2019,9.95,3.7,55278,"['85%', '48.1416%', '10.0252%', '44.7091%']"
Shiraz Angels' Share McLaren Vale Two Hands,Australien,2017,27.50,4.0,23353,"['85%', '45.9309%', '20.0915%', '44.1853%']"
Shiraz Barossa Valley Australia Bin 28 Penfolds Deep Sea Geschenkbox,Australien,2021,38.50,4.6,51,"['85%', '60.8695%', '0px', '42.719%']"
Shiraz Barossa Valley Château Tanunda Grand Barossa,Australien,2020,19.95,3.9,15866,"['84.7246%', '44.5632%', '16.9087%', '42.3195%']"
Shiraz Barossa Valley VSV Hearnden Peter Lehmann,Australien,2016,36.95,4.1,425,"['85%', '46.6028%', '19.5014%', '40.1967%']"
Shiraz Bella's Garden Barossa Valley Two Hands,Australien,2016,54.95,4.2,10478,None
Shiraz Cabernet Australia St. Henri Penfolds,Australien,2020,119.00,4.4,130,"['79.4138%', '34.8733%', '13.5648%', '32.2095%']"
Shiraz Grenache Mataro Penfolds Bin 138,Australien,2020,37.95,3.9,710,"['85%', '46.7448%', '12.6968%', '43.2755%']"
Shiraz Penfolds Magill Estate,Australien,2011,185.00,4.4,2703,"['79.5753%', '45.2869%', '17.5697%', '44.0776%']"
Shiraz South Australia Marananga Penfolds Bin 150,Australien,2020,69.00,4.3,2886,"['85%', '46.9711%', '11.8391%', '42.9607%']"
Sicilia Contea de Sclafani DOC Rosso del Conte Tenuta Regaleali,Italien,2016,52.00,4.2,6290,"['79.0959%', '44.0006%', '24.4111%', '33.9634%']"
Sicilia DOC Bio Pietre a Purtedda da Ginestra Centopassi - Libera Terra,Italien,2019,24.50,3.8,1119,"['39.8216%', '10.2635%', '44.9108%']"
Sicilia DOC Cabernet Sauvignon Butera,Italien,2016,17.50,3.5,25199,"['62.748%', '55.3136%', '10.3612%', '59.7482%']"
Sicilia DOC Cabernet Sauvignon Butera,Italien,2021,17.50,3.5,25199,"['62.748%', '55.3136%', '10.3612%', '59.7482%']"
Sicilia DOC Mille e una Notte Donnafugata,Italien,2018,69.95,4.3,17246,None
Sicilia DOC Mille e una Notte Donnafugata,Italien,2019,69.95,4.3,17246,None
Sicilia DOC Nero Avola/Shiraz Pasqua,Italien,2021,9.90,3.6,868,"['72.4029%', '41.1123%', '22.0245%', '30.4944%']"
Sicilia DOC Nero d'Avola Cartagho Mandrarossa,Italien,2018,23.50,3.6,2858,"['80.6377%', '37.9822%', '24.6857%', '28.3881%']"
Sicilia DOC Nero d'Avola Costadune Mandrarossa,Italien,2021,11.50,3.6,4386,"['74.67%', '36.7479%', '27.5572%', '30.7321%']"
Sicilia DOC Nero d'Avola Nenè Fondo Antico,Italien,2021,17.50,3.9,529,"['77.4441%', '39.1848%', '15.6767%', '32.6492%']"
Sicilia DOC Nero d'Avola Nenè Fondo Antico,Italien,2020,17.50,3.9,529,"['77.4441%', '39.1848%', '15.6767%', '32.6492%']"
Sicilia DOC Noto Rosso Zisola Mazzei,Italien,2021,19.50,3.8,12240,"['76.5154%', '41.0085%', '25.391%', '32.8877%']"
Sicilia DOC Superiore Giato Nero d'Avola-Perricone Centopassi - Libera Terra Bio Suisse,Italien,2022,14.50,3.6,993,"['69.9442%', '39.6094%', '19.2107%', '34.7497%']"
Sicilia DOC Syrah Mandrarossa,Italien,2020,11.50,3.5,1596,"['74.8825%', '39.3644%', '22.2107%', '29.6358%']"
Spätburgunder Baden Alte Reben Weingut Michel,Deutschland,2020,14.95,3.7,414,"['6.54815%', '20.2138%', '0px', '73.5127%']"
Spätburgunder Hochheim Stein erste Lage Weingut Künstler,Deutschland,2014,39.50,4.1,303,"['24.1607%', '25.5147%', '10.8268%', '66.4082%']"
Spätburgunder Hochheim Stein erste Lage Weingut Künstler,Deutschland,2019,39.50,4.1,303,"['24.1607%', '25.5147%', '10.8268%', '66.4082%']"
Spätburgunder Tradition Weingut Künstler,Deutschland,2020,23.70,3.6,951,"['4.9923%', '25.4247%', '5.53174%', '73.6022%']"
Steinert Flaxman’s Eden Valley Shiraz Powell & Son,Australien,2016,374.25,4.4,291,"['82.4911%', '44.2799%', '17.5212%', '42.6635%']"
St-Estèphe AOC Château Lilian Ladouys,Frankreich,2017,29.95,3.9,17982,None
St-Estèphe AOC Château Ormes de Pez,Frankreich,2016,42.50,4.0,18626,None
St-Estèphe AOC Château Ormes de Pez,Frankreich,2017,40.95,4.0,18626,None
Südtirol DOC Lagrein Riserva Linticlarus Tiefenbrunner Schlosskellerei Turmhof,Italien,2019,49.50,4.2,1537,"['65.7358%', '40.9529%', '23.8174%', '29.9412%']"
Südtirol DOC Lagrein Tiefenbrunner Schlosskellerei Turmhof,Italien,2021,27.95,4.0,3144,"['61.1717%', '38.0758%', '19.0029%', '37.4082%']"
Südtirol DOC Merus Tiefenbrunner Schlosskellerei Turmhof,Italien,2020,22.90,4.0,3144,"['61.1717%', '38.0758%', '19.0029%', '37.4082%']"
Taurasi DOCG Aglianico Marziacanale Vinosia,Italien,2015,29.50,4.1,1716,"['79.9587%', '51.5404%', '19.9484%', '33.0529%']"
Taurasi Riserva DOCG Rajamagra Vinosia,Italien,2015,34.50,4.2,1558,"['81.3086%', '45.6077%', '26.5625%', '27.9937%']"
Tempranillo El Carretil Artadi,Spanien,2017,175.00,4.5,849,None
Tempranillo La Poza de Ballesteros Artadi,Spanien,2017,110.00,4.4,1097,None
Tempranillo Valdeginés Artadi,Spanien,2017,45.00,4.2,2894,None
Teneriffa DO Ignios Orígenes Listan Negro Borja Pérez Viticultor,Spanien,2016,24.50,3.8,464,"['51.7951%', '35.7074%', '9.42441%', '51.3784%']"
Teran Hrvatska Istra Marko Fakin,Kroatien,2022,15.95,4.0,433,"['64.0635%', '44.0331%', '3.69048%', '45.9775%']"
Teroldego Rotaliano DOC Bottega Vinai Cavit,Italien,2021,13.95,3.6,1424,"['55.6701%', '40.0528%', '14.9564%', '31.1873%']"
Terrerazo Vino de Pago Mustiguillo,Spanien,2016,36.00,4.0,1987,None
Terre Siciliane IGT Cavadiserpe Mandrarossa,Italien,2019,19.50,3.8,1998,"['79.1485%', '44.0051%', '23.677%', '34.7455%']"
Terre Siciliane IGT Malbec Gazzerotta Cantine Pellegrino,Italien,2020,14.50,4.0,231,"['79.9592%', '45.7984%', '26.7037%', '33.0417%']"
Terre Siciliane IGT Passimiento,Italien,2022,13.50,4.1,16967,"['83.1949%', '31.295%', '39.1186%', '20.2578%']"
The Armagh Shiraz Jim Barry Clare Valley,Australien,2018,225.00,4.5,2628,None
Thurgau AOC Cuvée Vin Rouge Weingut Saxer,Schweiz,2019,16.95,3.7,82,None
Ticino DOC Merlot Amaranto VITI,Schweiz,2020,12.95,3.3,207,"['49.4799%', '35.4128%', '6.63423%', '43.4614%']"
Ticino DOC Merlot Amaranto VITI,Schweiz,2021,12.95,3.3,207,"['49.4799%', '35.4128%', '6.63423%', '43.4614%']"
Ticino DOC Merlot Ampelio Carlevaro,Schweiz,2018,33.00,2.3,11,"['67.5%', '42.5%', '0px', '42.5%']"
Ticino DOC Merlot Arcangelo Riserva Tamborini,Schweiz,2020,25.00,3.7,80,"['58.1034%', '44.1193%', '25.8886%', '45.0886%']"
Ticino DOC Merlot Arcangelo Riserva Tamborini 2017,Schweiz,2019,25.00,3.7,65,"['58.1034%', '44.1193%', '25.8886%', '45.0886%']"
Ticino DOC Merlot Barbarossa Riserva,Schweiz,2019,23.50,3.7,537,"['51.1275%', '49.9858%', '23.5844%', '50.9194%']"
Ticino DOC Merlot Biasca Premium,Schweiz,2020,21.95,3.7,1375,"['62.1212%', '39.1915%', '7.96057%', '45.2622%']"
Ticino DOC Merlot Cuvée Speciale Valsangiacomo,Schweiz,2019,22.00,3.7,262,"['61.0043%', '34.615%', '14.9057%', '33.2102%']"
Ticino DOC Merlot Gambarogno,Schweiz,2021,19.50,3.6,178,"['51.9766%', '33.5039%', '20.4961%', '44.9453%']"
Ticino DOC Merlot Gambarogno,Schweiz,2022,19.50,3.6,178,"['51.9766%', '33.5039%', '20.4961%', '44.9453%']"
Ticino DOC Merlot Genestrerio Tenimento dell'Ör,Schweiz,2020,22.50,3.5,535,"['57.945%', '40.2958%', '12.0576%', '45.3824%']"
Ticino DOC Merlot Gudo Delea,Schweiz,2021,17.50,3.5,310,"['60.9043%', '46.8343%', '4.10503%', '48.186%']"
Ticino DOC Merlot Gudo Delea,Schweiz,2022,17.50,3.5,310,"['60.9043%', '46.8343%', '4.10503%', '48.186%']"
Ticino DOC Merlot Il Giubileo Terreni alla Maggia,Schweiz,2019,26.95,4.0,327,"['59.6613%', '46.9228%', '17.8514%', '49.083%']"
Ticino DOC Merlot L'Ariete Valsangiacomo,Schweiz,2022,15.50,3.3,472,"['62.3024%', '45.8306%', '0.57481%', '48.2973%']"
Ticino DOC Merlot Marca Oro Cantina Sociale Mendrisio,Schweiz,2021,11.50,3.3,248,"['64.604%', '46.0495%', '0.787133%', '50.2908%']"
Ticino DOC Merlot Monte Carasso,Schweiz,2021,29.50,3.9,307,"['64.9953%', '46.4561%', '15.5525%', '36.6895%']"
Ticino DOC Merlot Poggio Solivo,Schweiz,2018,17.50,3.4,478,"['60.1388%', '45.6977%', '8.26824%', '56.1518%']"
Ticino DOC Merlot Poggio Solivo,Schweiz,2020,17.50,3.4,478,"['60.1388%', '45.6977%', '8.26824%', '56.1518%']"
Ticino DOC Merlot Quattromani,Schweiz,2020,59.50,4.3,4370,"['62.6261%', '45.0879%', '15.003%', '45.7048%']"
Ticino DOC Merlot Ramina Fumagalli,Schweiz,2020,15.95,3.3,195,"['58.8995%', '48.5335%', '26.6804%', '43.5773%']"
Ticino DOC Merlot Ramina Fumagalli,Schweiz,2021,15.95,3.3,195,"['58.8995%', '48.5335%', '26.6804%', '43.5773%']"
Ticino DOC Merlot Riserva Amaranto,Schweiz,2020,24.95,3.8,30,"['53.6835%', '31.8576%', '20.8797%', '44.7405%']"
Ticino DOC Merlot Riserva Del Carmagnola,Schweiz,2020,26.50,3.9,295,"['64.1881%', '40.2642%', '5.60437%', '45.6044%']"
Ticino DOC Merlot Riserva di Bacco,Schweiz,2019,15.95,3.8,202,"['44.3474%', '38.276%', '1.72727%', '48.1526%']"
Ticino DOC Merlot Riserva Rubro Valsangiacomo,Schweiz,2019,39.50,4.0,582,"['67.4386%', '46.6244%', '11.2591%', '48.4437%']"
Ticino DOC Merlot Riserva Tenuta Vitivinicola Trapletti,Schweiz,2019,32.50,3.5,417,"['63.5254%', '40.3102%', '5.55284%', '51.5357%']"
Ticino DOC Merlot Ronco,Schweiz,2018,24.95,3.7,848,"['58.5803%', '39.0683%', '10.863%', '50.1805%']"
Ticino DOC Merlot Runchet Tamborini,Schweiz,2020,14.50,3.3,498,"['47.9423%', '41.6677%', '0.631948%', '50.6528%']"
Ticino DOC Merlot Saetta,Schweiz,2020,55.00,4.0,192,"['67.5226%', '55.6733%', '5.82852%', '52.4224%']"
Ticino DOC Merlot Saleggi,Schweiz,2020,19.95,3.7,1176,"['62.2244%', '45.6375%', '0.977625%', '45.316%']"
Ticino DOC Merlot SanZeno Classico,Schweiz,2017,23.95,3.6,701,"['54.9749%', '43.4304%', '21.0793%', '44.5292%']"
Ticino DOC Merlot SanZeno Classico,Schweiz,2019,23.95,3.6,701,"['54.9749%', '43.4304%', '21.0793%', '44.5292%']"
Ticino DOC Merlot Sassariente Matasci,Schweiz,2020,18.95,3.8,136,"['67.2138%', '37.5145%', '0px', '44.8333%']"
Ticino DOC Merlot Sirio Barrique Matasci Vini,Schweiz,2020,28.50,3.9,663,"['59.5968%', '37.7802%', '7.77279%', '44.7472%']"
Ticino DOC Merlot Terra del Sole Cantine Ghidossi,Schweiz,2021,19.95,3.6,51,"['51.3672%', '43.125%', '23.6719%', '50.9297%']"
Ticino DOC Merlot Ticinello Vinattieri,Schweiz,2021,18.95,4.2,3132,"['59.8601%', '39.3044%', '12.4251%', '46.933%']"
Ticino DOC Merlot Villa Jelmini,Schweiz,2020,15.50,3.5,388,"['53.2742%', '33.4435%', '7.17742%', '36.9194%']"
Ticino DOC Merlot Vinattieri,Schweiz,2017,139.00,4.2,3132,"['59.8601%', '39.3044%', '12.4251%', '46.933%']"
Ticino DOC Merlot Vinattieri,Schweiz,2016,139.00,4.2,3132,"['59.8601%', '39.3044%', '12.4251%', '46.933%']"
Ticino DOC Merlot VITI Castelli di Bellinzona Azienda Cantonale Mezzana,Schweiz,2020,16.00,3.6,133,"['50.3044%', '44.9054%', '17.7539%', '58.4702%']"
Ticino DOC Merlot Viti Mezzana,Schweiz,2021,15.00,3.7,450,"['52.1347%', '35.789%', '7.57161%', '46.4191%']"
Ticino DOC Merlot Viti Mezzana,Schweiz,2020,15.00,3.7,450,"['52.1347%', '35.789%', '7.57161%', '46.4191%']"
Ticino DOC Merlot VITI Mezzana Bongio Azienda Cantonale Mezzana,Schweiz,2020,18.50,3.7,450,"['52.1347%', '35.789%', '7.57161%', '46.4191%']"
Ticino DOC Vallombrosa Merlot Tamborini,Schweiz,2019,21.95,3.6,863,"['52.2295%', '35.6286%', '5.28631%', '47.7533%']"
Ticino DOC Vallombrosa Merlot Tamborini,Schweiz,2020,21.95,3.6,863,"['52.2295%', '35.6286%', '5.28631%', '47.7533%']"
Ticino DOC Vigna d'Antan Brivio,Schweiz,2021,34.50,4.0,615,None
Todeschini Distique Saint-Émilion Grand Cru,Frankreich,2019,42.50,4.4,282,"['69.0752%', '60.0203%', '9.55614%', '54.6644%']"
Toro DO Almirez Teso la Monja,Spanien,2017,32.00,4.0,14985,None
Toro DO Almirez Teso la Monja,Spanien,2018,32.00,4.0,14985,None
Toro DO Flor de Vetus,Spanien,2019,14.95,3.7,10462,"['73.6354%', '52.6765%', '6.43497%', '38.8816%']"
Toro DO San Romàn Bodegas Maurodos,Spanien,2019,39.50,4.3,21873,None
Toro DO Tempranillo Bodegas la Monja,Spanien,2019,55.00,3.0,1412,"['60.4125%', '48.0604%', '0px', '35.9389%']"
Toro DO Tempranillo Numanthia,Spanien,2017,55.00,3.7,14413,"['73.0488%', '52.7406%', '9.73788%', '33.4191%']"
Toro DO Tempranillo Numanthia,Spanien,2016,55.00,3.7,14413,"['73.0488%', '52.7406%', '9.73788%', '33.4191%']"
Toro DO Tempranillo Pata Negra Roble,Spanien,2022,9.95,3.8,11376,"['72.9102%', '48.7786%', '6.52753%', '37.9735%']"
Toro DO Tinta Cartago de San Román Bodegas y Viñedos,Spanien,2016,105.00,4.5,1049,None
Toro DO Tinta de Toro Alabaster Bodegas Teso la Monja,Spanien,2014,189.00,4.6,2979,None
Toro DO Victorino Teso la Monja,Spanien,2018,55.00,4.3,10182,None
Toscana Chianti Classico DOCG Poggio Scalette,Italien,2021,17.95,3.7,2368,"['45.243%', '60.3292%', '8.129%', '65.4867%']"
Toscana Chianti Classico Riserva Villa Antinori,Italien,2019,47.50,4.0,45107,None
Toscana DOC Argentiera Bolgheri Superiore Tenuta Argentiera,Italien,2018,98.00,4.4,9883,None
Toscana DOC Argentiera Bolgheri Superiore Tenuta Argentiera,Italien,2019,98.00,4.4,9883,None
Toscana DOC Bolgheri Rosso di Marte Ruffino,Italien,2021,19.95,4.0,640,None
Toscana DOCG Sangiovese Brunello di Montalcino Collemattoni,Italien,2017,55.00,4.3,4614,"['50.9793%', '57.7862%', '9.3147%', '63.7618%']"
Toscana DOC Poggio alla Guardia Rocca di Frassinello,Italien,2020,17.50,3.7,4449,"['50.9134%', '46.2774%', '7.62903%', '48.6599%']"
Toscana DOC Sangiovese Rosso di Montalcino Collemattoni,Italien,2019,24.50,4.1,149,"['48.9291%', '40.3731%', '0.070895%', '45.194%']"
Toscana DOC Tenuta dell'Ornellaia,Italien,2020,215.00,4.1,57073,None
Toscana IGT Bertinga,Italien,2016,54.50,4.1,1660,"['51.6666%', '50.5738%', '6.90545%', '55.4835%']"
Toscana IGT Cabernet Sauvignon Philip Mazzei,Italien,2019,33.00,3.6,23925,"['43.8838%', '36.4014%', '8.21932%', '43.3466%']"
Toscana IGT Caiarossa,Italien,2019,66.50,4.3,7608,None
Toscana IGT Centine Banfi,Italien,2021,25.00,3.7,21939,"['45.3991%', '37.7724%', '6.76939%', '45.3874%']"
Toscana IGT Ilatraia Rosso Brancaia,Italien,2017,57.50,4.3,9665,"['57.3641%', '43.5099%', '11.255%', '44.754%']"
Toscana IGT Ilatraia Rosso Brancaia,Italien,2018,57.50,4.3,9665,"['57.3641%', '43.5099%', '11.255%', '44.754%']"
Toscana IGT iToscani Oliviero Toscani,Italien,2020,19.90,3.6,642,"['46.9952%', '46.3702%', '8.61752%', '48.4641%']"
Toscana IGT Le Cupole Tenuta di Trinoro,Italien,2020,39.95,4.1,13369,None
Toscana IGT Lodano Tua Rita,Italien,2018,59.00,3.9,539,"['46.9545%', '25.9092%', '60.5339%']"
Toscana IGT Lodano Tua Rita,Italien,2020,59.00,3.9,539,"['46.9545%', '25.9092%', '60.5339%']"
Toscana IGT Lodovico Tenuta di Biserno,Italien,2018,395.00,4.0,28460,"['50.9316%', '41.4137%', '11.04%', '44.7211%']"
Toscana IGT Orma,Italien,2020,64.95,4.3,8339,None
Toscana IGT Orma,Italien,2021,74.95,4.3,8339,None
Toscana IGT Poggio Badiola,Italien,2021,16.50,3.7,21551,None
Toscana IGT Poggio Badiola,Italien,2020,16.50,3.7,21551,None
Toscana IGT Rosso di Altesino,Italien,2018,17.90,3.8,705,"['45.5176%', '37.3914%', '4.44054%', '49.0446%']"
Toscana IGT Saffredi Fattoria le Pupille,Italien,2019,94.50,4.4,11591,None
Toscana IGT Saffredi Fattoria le Pupille,Italien,2018,89.00,4.4,11591,None
Toscana IGT Saffredi Fattoria le Pupille,Italien,2021,94.50,4.4,11591,None
Toscana IGT Sangiovese Fontalloro Felsina,Italien,2018,47.50,4.2,13634,"['50.9029%', '45.373%', '9.93018%', '49.6938%']"
Toscana IGT Sangiovese Fontalloro Fèlsina,Italien,2020,47.50,4.2,13634,"['50.9029%', '45.373%', '9.93018%', '49.6938%']"
Toscana IGT Sangiovese Motuproprio Tenuta Tre Rose,Italien,2013,29.95,3.6,235,"['43.7067%', '45.0709%', '2.40158%', '41.2441%']"
Toscana IGT Sangiovese Punta die Adine Bertinga,Italien,2016,79.50,4.3,135,"['54.0512%', '45.2336%', '0px', '53.3591%']"
Toscana IGT Siepi Marchesi Mazzei,Italien,2017,87.50,4.4,9009,"['54.9873%', '42.207%', '12.6987%', '46.5006%']"
Toscana IGT Siepi Marchesi Mazzei,Italien,2018,87.50,4.4,9009,"['54.9873%', '42.207%', '12.6987%', '46.5006%']"
Toscana IGT Siepi Marchesi Mazzei,Italien,2019,87.50,4.4,9009,"['54.9873%', '42.207%', '12.6987%', '46.5006%']"
Toscana IGT Siepi Marchesi Mazzei,Italien,2020,94.95,4.4,9009,"['54.9873%', '42.207%', '12.6987%', '46.5006%']"
Toscana IGT Siepi Marchesi Mazzei,Italien,2020,87.50,4.4,9009,"['54.9873%', '42.207%', '12.6987%', '46.5006%']"
Toscana IGT Syrah Bramasole La Braccesca Marchesi Antinori,Italien,2018,49.50,4.2,6054,"['56.7099%', '40.4406%', '16.1561%', '43.5806%']"
Toscana Morellino di Scansano DOCG Kamarte Grillesino,Italien,2021,16.50,4.0,126,"['50.9786%', '47.6201%', '0px', '46.0313%']"
Toscana Rosso IGT Lenaia Fattoria Casa di Terra,Italien,2021,14.50,3.8,1020,"['42.8596%', '42.6825%', '7.06717%', '44.5074%']"
Toscana Rosso IGT Special Selection Barbanera,Italien,2020,15.50,4.0,30,"['37.85%', '35.1%', '43.25%']"
Toskana DOCG Sangiovese Castello di Albola,Italien,2017,39.00,3.7,24575,"['41.7148%', '53.4927%', '2.53261%', '62.7255%']"
Toskana IGT OT Oliviero Toscani,Italien,2016,39.00,4.0,1396,"['56.3499%', '37.6849%', '20.919%', '42.3792%']"
Toskana IGT Syrah Lumeo Oliviere Toscani,Italien,2018,43.00,3.8,190,"['52.7189%', '40.7745%', '20.0766%', '43.0039%']"
Tre Roveri Pico Maccario Barbera D'Asti Superiore DOC,Italien,2020,19.50,3.9,2450,"['58.4022%', '22.4768%', '9.15658%', '60.8248%']"
Umbria IGT Campoleone Tenuta Lamborghini,Italien,2013,49.00,3.9,1243,"['49.4683%', '40.8583%', '12.6423%', '43.8056%']"
USA Cabernet Sauvignon Unshackled,USA,2019,24.95,4.2,18056,"['82.0357%', '48.9856%', '12.6286%', '42.0936%']"
Utiel-Requena DOP Crianza Marqués del Turia,Spanien,2018,6.95,3.2,681,"['67.7745%', '51.4008%', '0px', '34.212%']"
"Vacqueyras AOP Le Clos, Montirius 6x 75cl",Frankreich,2022,195.00,3.8,2301,"['66.285%', '51.2928%', '9.02381%', '53.4029%']"
Valais AOC Assemblage Rouge d'Enfer Maître de Chais,Schweiz,2020,29.95,3.9,903,None
